filePath,totalValue,totalWeight,processingTime
00Uncorrelated\n00200\R01000\s011.kp,81520,50733,0.0009975433349609375
00Uncorrelated\n00200\R01000\s012.kp,78841,49259,0.0
00Uncorrelated\n00200\R01000\s013.kp,76710,48862,0.0
00Uncorrelated\n00200\R01000\s014.kp,81831,49708,0.0009975433349609375
00Uncorrelated\n00200\R01000\s015.kp,83988,53542,0.0009982585906982422
00Uncorrelated\n00200\R01000\s016.kp,78006,48276,0.0
00Uncorrelated\n00200\R01000\s017.kp,83156,47781,0.0
00Uncorrelated\n00200\R01000\s018.kp,80930,51136,0.0015060901641845703
00Uncorrelated\n00200\R01000\s019.kp,74391,49959,0.0009963512420654297
00Uncorrelated\n00200\R01000\s020.kp,76409,48722,0.0009982585906982422
00Uncorrelated\n00200\R01000\s021.kp,81341,49905,0.0
00Uncorrelated\n00200\R01000\s022.kp,82819,46488,0.0
00Uncorrelated\n00200\R01000\s023.kp,79248,52643,0.0
00Uncorrelated\n00200\R01000\s024.kp,82708,53489,0.0
00Uncorrelated\n00200\R01000\s025.kp,78214,51614,0.0009982585906982422
00Uncorrelated\n00200\R01000\s026.kp,78830,48725,0.0
00Uncorrelated\n00200\R01000\s027.kp,83008,52333,0.0
00Uncorrelated\n00200\R01000\s028.kp,77567,48923,0.0
00Uncorrelated\n00200\R01000\s029.kp,81904,48541,0.0
00Uncorrelated\n00200\R01000\s030.kp,80980,47518,0.0
00Uncorrelated\n00200\R01000\s031.kp,76635,49180,0.0009989738464355469
00Uncorrelated\n00200\R01000\s032.kp,81277,45942,0.0
00Uncorrelated\n00200\R01000\s033.kp,77511,50643,0.000997781753540039
00Uncorrelated\n00200\R01000\s034.kp,86653,50397,0.0
00Uncorrelated\n00200\R01000\s035.kp,79800,48150,0.0
00Uncorrelated\n00200\R01000\s036.kp,78498,51083,0.0
00Uncorrelated\n00200\R01000\s037.kp,79706,48684,0.0
00Uncorrelated\n00200\R01000\s038.kp,76124,51703,0.0
00Uncorrelated\n00200\R01000\s039.kp,77011,48612,0.0
00Uncorrelated\n00200\R01000\s040.kp,79539,45970,0.0009648799896240234
00Uncorrelated\n00200\R01000\s041.kp,82470,52679,0.0009644031524658203
00Uncorrelated\n00200\R01000\s042.kp,77681,52006,0.0009648799896240234
00Uncorrelated\n00200\R01000\s043.kp,81824,46836,0.0
00Uncorrelated\n00200\R01000\s044.kp,78213,47381,0.0
00Uncorrelated\n00200\R01000\s045.kp,83235,53294,0.0009627342224121094
00Uncorrelated\n00200\R01000\s046.kp,76775,53120,0.0
00Uncorrelated\n00200\R01000\s047.kp,82152,50479,0.0
00Uncorrelated\n00200\R01000\s048.kp,78328,55872,0.0
00Uncorrelated\n00200\R01000\s049.kp,78753,48161,0.0
00Uncorrelated\n00200\R01000\s050.kp,79203,52536,0.0
00Uncorrelated\n00200\R01000\s051.kp,85891,47271,0.0
00Uncorrelated\n00200\R01000\s052.kp,82919,48587,0.0
00Uncorrelated\n00200\R01000\s053.kp,77059,49062,0.0009965896606445312
00Uncorrelated\n00200\R01000\s054.kp,78199,50166,0.0
00Uncorrelated\n00200\R01000\s055.kp,78707,51080,0.0
00Uncorrelated\n00200\R01000\s056.kp,77623,53222,0.00099945068359375
00Uncorrelated\n00200\R01000\s057.kp,76553,50089,0.0
00Uncorrelated\n00200\R01000\s058.kp,81833,50376,0.0009663105010986328
00Uncorrelated\n00200\R01000\s059.kp,80117,49318,0.0
00Uncorrelated\n00200\R01000\s060.kp,77696,51976,0.0
00Uncorrelated\n00200\R01000\s061.kp,77794,48178,0.0
00Uncorrelated\n00200\R01000\s062.kp,81009,47000,0.0
00Uncorrelated\n00200\R01000\s063.kp,75575,49146,0.0
00Uncorrelated\n00200\R01000\s064.kp,78081,49886,0.0010306835174560547
00Uncorrelated\n00200\R01000\s065.kp,85233,46164,0.0
00Uncorrelated\n00200\R01000\s066.kp,81949,48226,0.0009982585906982422
00Uncorrelated\n00200\R01000\s067.kp,82108,48044,0.0
00Uncorrelated\n00200\R01000\s068.kp,83873,47363,0.0
00Uncorrelated\n00200\R01000\s069.kp,81743,48368,0.0
00Uncorrelated\n00200\R01000\s070.kp,80502,52071,0.0
00Uncorrelated\n00200\R01000\s071.kp,79128,50327,0.0
00Uncorrelated\n00200\R01000\s072.kp,84706,53339,0.0
00Uncorrelated\n00200\R01000\s073.kp,76595,50707,0.0009953975677490234
00Uncorrelated\n00200\R01000\s074.kp,85922,50482,0.0
00Uncorrelated\n00200\R01000\s075.kp,83130,48310,0.0
00Uncorrelated\n00200\R01000\s076.kp,79805,52190,0.0
00Uncorrelated\n00200\R01000\s077.kp,80659,49892,0.0
00Uncorrelated\n00200\R01000\s078.kp,78406,49189,0.0
00Uncorrelated\n00200\R01000\s079.kp,78596,47432,0.0
00Uncorrelated\n00200\R01000\s080.kp,83859,45815,0.0
00Uncorrelated\n00200\R01000\s081.kp,80311,50409,0.0
00Uncorrelated\n00200\R01000\s082.kp,83427,52843,0.0
00Uncorrelated\n00200\R01000\s083.kp,82764,51131,0.0009975433349609375
00Uncorrelated\n00200\R01000\s084.kp,87086,49778,0.0
00Uncorrelated\n00200\R01000\s085.kp,79828,49033,0.0
00Uncorrelated\n00200\R01000\s086.kp,79960,50562,0.0009980201721191406
00Uncorrelated\n00200\R01000\s087.kp,76602,49719,0.0
00Uncorrelated\n00200\R01000\s088.kp,80133,49983,0.0
00Uncorrelated\n00200\R01000\s089.kp,80555,51097,0.0
00Uncorrelated\n00200\R01000\s090.kp,82114,48946,0.0
00Uncorrelated\n00200\R01000\s091.kp,84867,50864,0.0
00Uncorrelated\n00200\R01000\s092.kp,84788,50316,0.0009982585906982422
00Uncorrelated\n00200\R01000\s093.kp,83157,49070,0.0009965896606445312
00Uncorrelated\n00200\R01000\s094.kp,84632,52446,0.0
00Uncorrelated\n00200\R01000\s095.kp,77607,50869,0.0
00Uncorrelated\n00200\R01000\s096.kp,78546,47407,0.0
00Uncorrelated\n00200\R01000\s097.kp,83818,48554,0.0
00Uncorrelated\n00200\R01000\s098.kp,84979,45777,0.0009958744049072266
00Uncorrelated\n00200\R01000\s099.kp,80047,44993,0.0
00Uncorrelated\n00200\R10000\s000.kp,843127,502608,0.000997304916381836
00Uncorrelated\n00200\R10000\s001.kp,788614,488249,0.0009958744049072266
00Uncorrelated\n00200\R10000\s002.kp,802531,513122,0.0
00Uncorrelated\n00200\R10000\s003.kp,816661,494970,0.0
00Uncorrelated\n00200\R10000\s004.kp,839944,514691,0.0
00Uncorrelated\n00200\R10000\s005.kp,859760,475490,0.0009963512420654297
00Uncorrelated\n00200\R10000\s006.kp,854075,488282,0.0009970664978027344
00Uncorrelated\n00200\R10000\s007.kp,784618,487798,0.0
00Uncorrelated\n00200\R10000\s008.kp,780437,527802,0.0
00Uncorrelated\n00200\R10000\s009.kp,784545,482744,0.0
00Uncorrelated\n00200\R10000\s010.kp,804347,475153,0.0009980201721191406
00Uncorrelated\n00200\R10000\s011.kp,814631,506796,0.0009984970092773438
00Uncorrelated\n00200\R10000\s012.kp,787877,492048,0.0
00Uncorrelated\n00200\R10000\s013.kp,766609,488127,0.0009963512420654297
00Uncorrelated\n00200\R10000\s014.kp,817876,496582,0.0
00Uncorrelated\n00200\R10000\s015.kp,839460,535595,0.0
00Uncorrelated\n00200\R10000\s016.kp,779759,482347,0.0009975433349609375
00Uncorrelated\n00200\R10000\s017.kp,830970,477181,0.0
00Uncorrelated\n00200\R10000\s018.kp,808800,510761,0.0
00Uncorrelated\n00200\R10000\s019.kp,743364,499019,0.0
00Uncorrelated\n00200\R10000\s020.kp,763659,486856,0.000997781753540039
00Uncorrelated\n00200\R10000\s021.kp,812984,498588,0.0
00Uncorrelated\n00200\R10000\s022.kp,827885,464515,0.0
00Uncorrelated\n00200\R10000\s023.kp,791932,525855,0.0009980201721191406
00Uncorrelated\n00200\R10000\s024.kp,826798,534472,0.0
00Uncorrelated\n00200\R10000\s025.kp,781579,515575,0.0
00Uncorrelated\n00200\R10000\s026.kp,787777,486705,0.0
00Uncorrelated\n00200\R10000\s027.kp,829514,522743,0.0
00Uncorrelated\n00200\R10000\s028.kp,775346,489171,0.0
00Uncorrelated\n00200\R10000\s029.kp,818812,484950,0.0009968280792236328
00Uncorrelated\n00200\R10000\s030.kp,809165,474569,0.0
00Uncorrelated\n00200\R10000\s031.kp,765806,491259,0.0
00Uncorrelated\n00200\R10000\s032.kp,812149,458811,0.0
00Uncorrelated\n00200\R10000\s033.kp,774606,506164,0.0
00Uncorrelated\n00200\R10000\s034.kp,866161,503404,0.000997304916381836
00Uncorrelated\n00200\R10000\s035.kp,797568,481229,0.0
00Uncorrelated\n00200\R10000\s036.kp,784457,510306,0.0
00Uncorrelated\n00200\R10000\s037.kp,796699,486424,0.0
00Uncorrelated\n00200\R10000\s038.kp,760627,516538,0.00099945068359375
00Uncorrelated\n00200\R10000\s039.kp,769692,485646,0.0009975433349609375
00Uncorrelated\n00200\R10000\s040.kp,794847,459212,0.0009984970092773438
00Uncorrelated\n00200\R10000\s041.kp,824166,526210,0.0
00Uncorrelated\n00200\R10000\s042.kp,776391,519548,0.0009984970092773438
00Uncorrelated\n00200\R10000\s043.kp,817742,467835,0.0
00Uncorrelated\n00200\R10000\s044.kp,781605,473241,0.0009970664978027344
00Uncorrelated\n00200\R10000\s045.kp,832030,532723,0.0
00Uncorrelated\n00200\R10000\s046.kp,767213,530686,0.000997781753540039
00Uncorrelated\n00200\R10000\s047.kp,820978,504236,0.0
00Uncorrelated\n00200\R10000\s048.kp,782722,558314,0.0
00Uncorrelated\n00200\R10000\s049.kp,787005,481104,0.0
00Uncorrelated\n00200\R10000\s050.kp,791478,525215,0.0
00Uncorrelated\n00200\R10000\s051.kp,858511,472479,0.0
00Uncorrelated\n00200\R10000\s052.kp,829152,485468,0.0009696483612060547
00Uncorrelated\n00200\R10000\s053.kp,770393,490349,0.0
00Uncorrelated\n00200\R10000\s054.kp,781449,501195,0.0009982585906982422
00Uncorrelated\n00200\R10000\s055.kp,786573,510463,0.0015070438385009766
00Uncorrelated\n00200\R10000\s056.kp,775902,531694,0.000997781753540039
00Uncorrelated\n00200\R10000\s057.kp,765114,500687,0.0009970664978027344
00Uncorrelated\n00200\R10000\s058.kp,817821,503278,0.0
00Uncorrelated\n00200\R10000\s059.kp,800663,492650,0.0
00Uncorrelated\n00200\R10000\s060.kp,776495,519335,0.0
00Uncorrelated\n00200\R10000\s061.kp,777520,481274,0.0010001659393310547
00Uncorrelated\n00200\R10000\s062.kp,809572,469727,0.0
00Uncorrelated\n00200\R10000\s063.kp,755207,490911,0.0
00Uncorrelated\n00200\R10000\s064.kp,780228,498277,0.0
00Uncorrelated\n00200\R10000\s065.kp,852049,461316,0.000997304916381836
00Uncorrelated\n00200\R10000\s066.kp,818874,481681,0.0
00Uncorrelated\n00200\R10000\s067.kp,820594,480020,0.000997304916381836
00Uncorrelated\n00200\R10000\s068.kp,838172,473197,0.0
00Uncorrelated\n00200\R10000\s069.kp,817143,483358,0.0009970664978027344
00Uncorrelated\n00200\R10000\s070.kp,804478,520107,0.0
00Uncorrelated\n00200\R10000\s071.kp,790691,502727,0.0
00Uncorrelated\n00200\R10000\s072.kp,846636,533236,0.0010001659393310547
00Uncorrelated\n00200\R10000\s073.kp,765448,506875,0.0
00Uncorrelated\n00200\R10000\s074.kp,858614,504267,0.0009989738464355469
00Uncorrelated\n00200\R10000\s075.kp,830862,482663,0.0
00Uncorrelated\n00200\R10000\s076.kp,797469,521324,0.0
00Uncorrelated\n00200\R10000\s077.kp,806066,498508,0.0
00Uncorrelated\n00200\R10000\s078.kp,783672,491356,0.0
00Uncorrelated\n00200\R10000\s079.kp,785361,473718,0.0009961128234863281
00Uncorrelated\n00200\R10000\s080.kp,837997,457566,0.0
00Uncorrelated\n00200\R10000\s081.kp,802591,503465,0.0009970664978027344
00Uncorrelated\n00200\R10000\s082.kp,833712,527912,0.0
00Uncorrelated\n00200\R10000\s083.kp,827068,510799,0.0
00Uncorrelated\n00200\R10000\s084.kp,870282,497181,0.0
00Uncorrelated\n00200\R10000\s085.kp,797652,489790,0.000997781753540039
00Uncorrelated\n00200\R10000\s086.kp,799331,505234,0.0
00Uncorrelated\n00200\R10000\s087.kp,765459,496692,0.0009975433349609375
00Uncorrelated\n00200\R10000\s088.kp,800831,499506,0.0010008811950683594
00Uncorrelated\n00200\R10000\s089.kp,804990,510421,0.0
00Uncorrelated\n00200\R10000\s090.kp,820530,488849,0.0
00Uncorrelated\n00200\R10000\s091.kp,848199,508271,0.0
00Uncorrelated\n00200\R10000\s092.kp,847460,502730,0.0
00Uncorrelated\n00200\R10000\s093.kp,831001,490149,0.0
00Uncorrelated\n00200\R10000\s094.kp,845877,524715,0.0
00Uncorrelated\n00200\R10000\s095.kp,775766,508198,0.0009963512420654297
00Uncorrelated\n00200\R10000\s096.kp,784846,473485,0.0009975433349609375
00Uncorrelated\n00200\R10000\s097.kp,837606,484990,0.0
00Uncorrelated\n00200\R10000\s098.kp,849434,457369,0.0
00Uncorrelated\n00200\R10000\s099.kp,799947,449520,0.0
00Uncorrelated\n00500\R01000\s000.kp,207992,118693,0.0009965896606445312
00Uncorrelated\n00500\R01000\s001.kp,202841,131008,0.0009982585906982422
00Uncorrelated\n00500\R01000\s002.kp,201378,124347,0.000997781753540039
00Uncorrelated\n00500\R01000\s003.kp,203010,120926,0.0009975433349609375
00Uncorrelated\n00500\R01000\s004.kp,211149,123293,0.000997304916381836
00Uncorrelated\n00500\R01000\s005.kp,202400,120129,0.0009980201721191406
00Uncorrelated\n00500\R01000\s006.kp,205755,117473,0.0009958744049072266
00Uncorrelated\n00500\R01000\s007.kp,197473,119808,0.0009984970092773438
00Uncorrelated\n00500\R01000\s008.kp,206336,121939,0.0009970664978027344
00Uncorrelated\n00500\R01000\s009.kp,199181,119530,0.0009975433349609375
00Uncorrelated\n00500\R01000\s010.kp,200583,125615,0.0009970664978027344
00Uncorrelated\n00500\R01000\s011.kp,205442,124716,0.0
00Uncorrelated\n00500\R01000\s012.kp,202096,125625,0.0010001659393310547
00Uncorrelated\n00500\R01000\s013.kp,200453,121784,0.0
00Uncorrelated\n00500\R01000\s014.kp,204586,119072,0.0010309219360351562
00Uncorrelated\n00500\R01000\s015.kp,212128,124736,0.0009980201721191406
00Uncorrelated\n00500\R01000\s016.kp,195312,125173,0.0009970664978027344
00Uncorrelated\n00500\R01000\s017.kp,197873,124445,0.0009989738464355469
00Uncorrelated\n00500\R01000\s018.kp,204379,124554,0.0009980201721191406
00Uncorrelated\n00500\R01000\s019.kp,204081,116390,0.000997781753540039
00Uncorrelated\n00500\R01000\s020.kp,197248,123644,0.0
00Uncorrelated\n00500\R01000\s021.kp,202125,125118,0.0009946823120117188
00Uncorrelated\n00500\R01000\s022.kp,192201,127736,0.000997304916381836
00Uncorrelated\n00500\R01000\s023.kp,205603,120413,0.0
00Uncorrelated\n00500\R01000\s024.kp,206087,124173,0.0
00Uncorrelated\n00500\R01000\s025.kp,201800,121292,0.000995635986328125
00Uncorrelated\n00500\R01000\s026.kp,198240,123822,0.00099945068359375
00Uncorrelated\n00500\R01000\s027.kp,208459,130522,0.0019974708557128906
00Uncorrelated\n00500\R01000\s028.kp,197450,128116,0.000997781753540039
00Uncorrelated\n00500\R01000\s029.kp,204913,118244,0.0009970664978027344
00Uncorrelated\n00500\R01000\s030.kp,201581,117869,0.0009975433349609375
00Uncorrelated\n00500\R01000\s031.kp,198387,127077,0.0009968280792236328
00Uncorrelated\n00500\R01000\s032.kp,199385,123372,0.0009992122650146484
00Uncorrelated\n00500\R01000\s033.kp,205008,126633,0.0009992122650146484
00Uncorrelated\n00500\R01000\s034.kp,206712,128495,0.0019948482513427734
00Uncorrelated\n00500\R01000\s035.kp,196510,120665,0.0009970664978027344
00Uncorrelated\n00500\R01000\s036.kp,206988,123539,0.001024484634399414
00Uncorrelated\n00500\R01000\s037.kp,202469,125706,0.002020597457885742
00Uncorrelated\n00500\R01000\s038.kp,203486,129121,0.0020275115966796875
00Uncorrelated\n00500\R01000\s039.kp,197527,122794,0.0
00Uncorrelated\n00500\R01000\s040.kp,193499,122206,0.0
00Uncorrelated\n00500\R01000\s041.kp,205566,125715,0.0010294914245605469
00Uncorrelated\n00500\R01000\s042.kp,200557,129743,0.0009930133819580078
00Uncorrelated\n00500\R01000\s043.kp,199506,122180,0.0
00Uncorrelated\n00500\R01000\s044.kp,193845,125102,0.0009965896606445312
00Uncorrelated\n00500\R01000\s045.kp,211013,122706,0.000997304916381836
00Uncorrelated\n00500\R01000\s046.kp,208532,119454,0.0
00Uncorrelated\n00500\R01000\s047.kp,199922,126329,0.0010290145874023438
00Uncorrelated\n00500\R01000\s048.kp,212697,121561,0.0010292530059814453
00Uncorrelated\n00500\R01000\s049.kp,196691,122178,0.0010311603546142578
00Uncorrelated\n00500\R01000\s050.kp,203800,126025,0.0010333061218261719
00Uncorrelated\n00500\R01000\s051.kp,205635,119306,0.0009996891021728516
00Uncorrelated\n00500\R01000\s052.kp,203155,124496,0.0009992122650146484
00Uncorrelated\n00500\R01000\s053.kp,200502,125027,0.0009629726409912109
00Uncorrelated\n00500\R01000\s054.kp,204315,125246,0.0010309219360351562
00Uncorrelated\n00500\R01000\s055.kp,202899,123455,0.0009999275207519531
00Uncorrelated\n00500\R01000\s056.kp,203093,123033,0.0009999275207519531
00Uncorrelated\n00500\R01000\s057.kp,201462,125311,0.0
00Uncorrelated\n00500\R01000\s058.kp,199982,130756,0.001016378402709961
00Uncorrelated\n00500\R01000\s059.kp,203230,127401,0.0009639263153076172
00Uncorrelated\n00500\R01000\s060.kp,198601,122924,0.0009906291961669922
00Uncorrelated\n00500\R01000\s061.kp,199962,124882,0.0009970664978027344
00Uncorrelated\n00500\R01000\s062.kp,200678,128147,0.0
00Uncorrelated\n00500\R01000\s063.kp,193050,120128,0.000997304916381836
00Uncorrelated\n00500\R01000\s064.kp,200616,124384,0.0
00Uncorrelated\n00500\R01000\s065.kp,205790,121387,0.0009593963623046875
00Uncorrelated\n00500\R01000\s066.kp,198943,124323,0.000997304916381836
00Uncorrelated\n00500\R01000\s067.kp,204220,128817,0.000997781753540039
00Uncorrelated\n00500\R01000\s068.kp,204522,126425,0.0009970664978027344
00Uncorrelated\n00500\R01000\s069.kp,200192,122654,0.0009968280792236328
00Uncorrelated\n00500\R01000\s070.kp,204179,122156,0.0009975433349609375
00Uncorrelated\n00500\R01000\s071.kp,196487,127818,0.0009980201721191406
00Uncorrelated\n00500\R01000\s072.kp,207381,129771,0.0009963512420654297
00Uncorrelated\n00500\R01000\s073.kp,195289,120201,0.000997304916381836
00Uncorrelated\n00500\R01000\s074.kp,207944,126732,0.0009984970092773438
00Uncorrelated\n00500\R01000\s075.kp,200883,126420,0.002506732940673828
00Uncorrelated\n00500\R01000\s076.kp,204973,125039,0.000997304916381836
00Uncorrelated\n00500\R01000\s077.kp,206790,120585,0.0
00Uncorrelated\n00500\R01000\s078.kp,202088,124434,0.000997781753540039
00Uncorrelated\n00500\R01000\s079.kp,194391,125810,0.0009958744049072266
00Uncorrelated\n00500\R01000\s080.kp,196534,131428,0.0009989738464355469
00Uncorrelated\n00500\R01000\s081.kp,200976,120646,0.0009984970092773438
00Uncorrelated\n00500\R01000\s082.kp,204101,119457,0.0009984970092773438
00Uncorrelated\n00500\R01000\s083.kp,211204,122009,0.000997781753540039
00Uncorrelated\n00500\R01000\s084.kp,208368,125565,0.0009982585906982422
00Uncorrelated\n00500\R01000\s085.kp,194919,130374,0.0009984970092773438
00Uncorrelated\n00500\R01000\s086.kp,202774,124237,0.0010304450988769531
00Uncorrelated\n00500\R01000\s087.kp,192515,122421,0.001027822494506836
00Uncorrelated\n00500\R01000\s088.kp,207119,128031,0.0009961128234863281
00Uncorrelated\n00500\R01000\s089.kp,205159,122517,0.0
00Uncorrelated\n00500\R01000\s090.kp,200351,130164,0.000988006591796875
00Uncorrelated\n00500\R01000\s091.kp,203209,129232,0.0009963512420654297
00Uncorrelated\n00500\R01000\s092.kp,210398,121353,0.000997781753540039
00Uncorrelated\n00500\R01000\s093.kp,205491,126111,0.0009970664978027344
00Uncorrelated\n00500\R01000\s094.kp,209767,123594,0.0009975433349609375
00Uncorrelated\n00500\R01000\s095.kp,200396,120930,0.0009980201721191406
00Uncorrelated\n00500\R01000\s096.kp,191079,123239,0.00099945068359375
00Uncorrelated\n00500\R01000\s097.kp,201560,122539,0.000997304916381836
00Uncorrelated\n00500\R01000\s098.kp,197502,122968,0.0009970664978027344
00Uncorrelated\n00500\R01000\s099.kp,196766,122551,0.0009644031524658203
00Uncorrelated\n00500\R10000\s000.kp,2078639,1185802,0.0
00Uncorrelated\n00500\R10000\s001.kp,2027173,1308912,0.0009963512420654297
00Uncorrelated\n00500\R10000\s002.kp,2012561,1242349,0.0009970664978027344
00Uncorrelated\n00500\R10000\s003.kp,2028979,1208198,0.0009970664978027344
00Uncorrelated\n00500\R10000\s004.kp,2110451,1231956,0.0009968280792236328
00Uncorrelated\n00500\R10000\s005.kp,2022940,1200182,0.0009982585906982422
00Uncorrelated\n00500\R10000\s006.kp,2056245,1173613,0.000997304916381836
00Uncorrelated\n00500\R10000\s007.kp,1973445,1196978,0.0009970664978027344
00Uncorrelated\n00500\R10000\s008.kp,2062200,1218272,0.0014579296112060547
00Uncorrelated\n00500\R10000\s009.kp,1990637,1194207,0.0
00Uncorrelated\n00500\R10000\s010.kp,2004561,1254947,0.0010304450988769531
00Uncorrelated\n00500\R10000\s011.kp,2053300,1246081,0.0009975433349609375
00Uncorrelated\n00500\R10000\s012.kp,2019657,1255171,0.0019958019256591797
00Uncorrelated\n00500\R10000\s013.kp,2003266,1216760,0.0009992122650146484
00Uncorrelated\n00500\R10000\s014.kp,2044692,1189598,0.0009984970092773438
00Uncorrelated\n00500\R10000\s015.kp,2120038,1246217,0.0009968280792236328
00Uncorrelated\n00500\R10000\s016.kp,1952024,1250612,0.000997304916381836
00Uncorrelated\n00500\R10000\s017.kp,1977628,1243406,0.0019936561584472656
00Uncorrelated\n00500\R10000\s018.kp,2042604,1244410,0.0009970664978027344
00Uncorrelated\n00500\R10000\s019.kp,2039549,1162853,0.0009958744049072266
00Uncorrelated\n00500\R10000\s020.kp,1971441,1235224,0.0009963512420654297
00Uncorrelated\n00500\R10000\s021.kp,2020205,1250058,0.0009963512420654297
00Uncorrelated\n00500\R10000\s022.kp,1920862,1276280,0.0009958744049072266
00Uncorrelated\n00500\R10000\s023.kp,2054903,1202983,0.0009980201721191406
00Uncorrelated\n00500\R10000\s024.kp,2059605,1240533,0.0014998912811279297
00Uncorrelated\n00500\R10000\s025.kp,2016765,1211798,0.0009970664978027344
00Uncorrelated\n00500\R10000\s026.kp,1981082,1237242,0.0009970664978027344
00Uncorrelated\n00500\R10000\s027.kp,2083495,1303998,0.0
00Uncorrelated\n00500\R10000\s028.kp,1973295,1280029,0.0009968280792236328
00Uncorrelated\n00500\R10000\s029.kp,2047911,1181299,0.0
00Uncorrelated\n00500\R10000\s030.kp,2014468,1177345,0.0010237693786621094
00Uncorrelated\n00500\R10000\s031.kp,1982620,1269793,0.0019936561584472656
00Uncorrelated\n00500\R10000\s032.kp,1992611,1232548,0.0009996891021728516
00Uncorrelated\n00500\R10000\s033.kp,2048843,1265207,0.0009903907775878906
00Uncorrelated\n00500\R10000\s034.kp,2065865,1283688,0.0009963512420654297
00Uncorrelated\n00500\R10000\s035.kp,1963847,1205546,0.0010249614715576172
00Uncorrelated\n00500\R10000\s036.kp,2068624,1234305,0.0010237693786621094
00Uncorrelated\n00500\R10000\s037.kp,2023439,1255892,0.0019936561584472656
00Uncorrelated\n00500\R10000\s038.kp,2033730,1290105,0.0009970664978027344
00Uncorrelated\n00500\R10000\s039.kp,1974064,1226819,0.0
00Uncorrelated\n00500\R10000\s040.kp,1933729,1220998,0.0009698867797851562
00Uncorrelated\n00500\R10000\s041.kp,2054415,1256015,0.0019614696502685547
00Uncorrelated\n00500\R10000\s042.kp,2004463,1296342,0.0009696483612060547
00Uncorrelated\n00500\R10000\s043.kp,1993720,1220720,0.0009970664978027344
00Uncorrelated\n00500\R10000\s044.kp,1937359,1249886,0.0009970664978027344
00Uncorrelated\n00500\R10000\s045.kp,2108917,1225897,0.0009965896606445312
00Uncorrelated\n00500\R10000\s046.kp,2084199,1193496,0.0
00Uncorrelated\n00500\R10000\s047.kp,1998005,1262192,0.0009970664978027344
00Uncorrelated\n00500\R10000\s048.kp,2125774,1214549,0.00102996826171875
